TG$GPRMC,171642.00,V,,,,,,,210923,,,N*71
$GPVTG,,,,,,,,,N*30
$GPGGA,171642.00,,,,,0,00,99.99,,,,,,*61
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,3,1,12,05,21,219,,07,04,087,,13,85,183,,14,57,063,*7F
$GPGSV,3,2,12,15,53,295,,17,28,121,,19,16,145,,20,01,197,*7A
$GPGSV,3,3,12,22,73,092,,23,16,319,,24,22,279,,30,31,083,*78
$GPGLL,,,,,171642.00,V,N*4D
$GPRMC,171643.00,V,,,,,,,210923,,,N*70
$GPVTG,,,,,,,,,N*30
$GPGGA,171643.00,,,,,0,00,99.99,,,,,,*60
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,
$GPGSV,3,1,12,05,21,219,,07,04,087,,13,85,183,,14,57,063,*7F
$GPGSV,3,2,12,15,53,295,,17,28,121,,19,16,145,,20,01,197,*7A
$GPGSV,3,3,12,22,73,092,,23,16,319,,24,22,279,,30,31,083,*78
$GPGLL,,,,,171643.00,V,N*4C
$GPRMC,171644.00,V,,,,,,,210923,,,N*77
$GPVTG,,,,,,,,,N*30
$GPGGA,171644.00,,,,,0,00,99.99,,,,,,*67
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,3,1,12,05,21,219,,07,04,087,,13,85,183,,14,57,063,*7F
$GPGSV,3,2,12,15,53,295,,17,28,121,,19,16,145,,20,01,197,*7A
$GPGSV,3,3,13,092,,23,16,319,,24,22,279,,30,31,083,*78
$GPGLL,,,,,171644.00,V,N*4B
$GPRMC,171645.00,V,,,,,,,210923,,,N*76
$GPVTG,,,,,,,,,N*30
$GPGGA,171645.00,,,,,0,00,99.99,,,,,,*66
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,3,1,12,05,21,219,,07,04,087,,13,85,183,,14,57,062,*7E
$GPGSV,3,2,12,15,53,295,,17,28,121,,19,16,145,,20,01,197,*7A
$GPGSV,3,3,12,22,73,092,,23,16,319,,24,22,279,,30,31,083,*78
$GPGLL,,,,,171645.00,V,N*4A
$GPRMC,171646.00,V,,,,,,,210923,,,N*75
$GPVTG,,,,,,,,,N*30
$GP1646.00,,,,,0,00,99.99,,,,,,*65
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,3,1,12,05,21,219,,07,04,087,,13,85,183,,14,57,062,*7E
$GPGSV,3,2,12,15,53,295,,17,28,121,,19,16,145,,20,01,197,*7A
$GPGSV,3,3,12,22,73,092,,23,16,319,,24,22,279,,30,31,083,*78
$GPGLL,,,,,171646.00,V,N*49
$GPRMC,171647.00,V,,,,,,,210923,,,N*74
$GPVTG,,,,,,,,,N*30
$GPGGA,171647.00,,,,,0,00,99.99,,,,,,*64
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,3,1,12,05,21,219,,07,04,087,,13,85,183,,14,57,062,*7EV,3,2,12,15,53,295,,17,28,121,,19,16,145,,20,01,197,*7A
$GPGSV,3,3,12,22,73,092,,23,16,319,,24,22,279,,30,31,083,*78
$GPGLL,,,,,171647.00,V,N*48
$GPRMC,171648.00,V,,,,,,,210923,,,N*7B
$GPVTG,,,,,,,,,N*30
$GPGGA,171648.00,,,,,0,00,99.99,,,,,,*6B
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,3,1,12,05,21,219,,07,04,087,,13,85,183,,14,57,062,*7E
$GPGSV,3,2,12,15,53,295,,17,28,121,,19,16,145,,20,01,197,*7A
$GPGSV,3,3,12,22,73,092,,23,16,319,,24,22,279,,30,31,083,*78
$GPGLL,,,,,171648.007
$GPRMC,171649.00,V,,,,,,,210923,,,N*7A
$GPVTG,,,,,,,,,N*30
$GPGGA,171649.00,,,,,0,00,99.99,,,,,,*6A
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,3,1,12,05,21,219,,07,04,087,,13,85,183,,14,57,062,*7E
$GPGSV,3,2,12,15,53,295,,17,28,121,,19,16,145,,20,01,197,*7A
$GPGSV,3,3,12,22,73,092,,23,16,319,,24,22,279,,30,31,083,*78
$GPGLL,,,,,171649.00,V,N*46
$GPRMC,171650.00,V,,,,,,,210923,,,N*72
$GPVTG,,,,,,,,,N*30
$GPGGA,171650.00,,,,,0,00,99.99,,,,,,*62
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99*30
$GPGSV,3,1,12,05,21,219,,07,04,087,,13,85,183,,14,57,062,*7E
$GPGSV,3,2,12,15,53,295,,17,28,121,,19,16,145,,20,01,197,*7A
$GPGSV,3,3,12,22,73,092,,23,16,319,,24,22,279,,30,31,083,*78
$GPGLL,,,,,171650.00,V,N*4E
$GPRMC,171651.00,V,,,,,,,210923,,,N*73
$GPVTG,,,,,,,,,N*30
$GPGGA,171651.00,,,,,0,00,99.99,,,,,,*63
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,3,1,12,05,21,219,,07,04,087,,13,85,183,,14,57,062,*7E
$GPGSV,3,2,12,15,53,295,,17,28,121,,19,16,145,,20,01,197,*7A
$GPGSV2,22,73,092,,23,16,319,,24,22,279,,30,31,083,*78
$GPGLL,,,,,171651.00,V,N*4F
$GPRMC,171652.00,V,,,,,,,210923,,,N*70
$GPVTG,,,,,,,,,N*30
$GPGGA,171652.00,,,,,0,00,99.99,,,,,,*60
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,3,1,12,05,21,219,,07,04,087,,13,85,183,,14,57,062,*7E
$GPGSV,3,2,12,15,53,295,,17,28,121,,19,16,145,,20,01,197,*7A
$GPGSV,3,3,12,22,73,092,,23,16,319,,24,22,279,,30,31,083,*78
$GPGLL,,,,,171652.00,V,N*4C
$GPRMC,171653.00,V,,,,,,,210923,,,N*71
$GPVTG,,,,,,,,,N*30GA,171653.00,,,,,0,00,99.99,,,,,,*61
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,3,1,12,05,21,219,,07,04,087,,13,85,183,,14,57,062,*7E
$GPGSV,3,2,12,15,53,295,,17,28,121,,19,16,145,,20,01,197,*7A
$GPGSV,3,3,12,22,73,092,,23,16,319,,24,22,279,,30,31,083,*78
$GPGLL,,,,,171653.00,V,N*4D
$GPRMC,171654.00,V,,,,,,,210923,,,N*76
$GPVTG,,,,,,,,,N*30
$GPGGA,171654.00,,,,,0,00,99.99,,,,,,*66
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,3,1,12,05,21,219,,07,04,087,,13,85,183,,14,57,062$GPGSV,3,2,12,15,53,295,,17,28,121,,19,16,145,,20,01,197,*7A
$GPGSV,3,3,12,22,73,092,,23,16,319,,24,22,279,,30,31,083,*78
$GPGLL,,,,,171654.00,V,N*4A
$GPRMC,171655.00,V,,,,,,,210923,,,N*77
$GPVTG,,,,,,,,,N*30
$GPGGA,171655.00,,,,,0,00,99.99,,,,,,*67
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,3,1,12,05,21,219,,07,04,087,,13,85,183,,14,57,062,*7E
$GPGSV,3,2,12,15,53,295,,17,28,121,,19,16,145,,20,01,197,*7A
$GPGSV,3,3,12,22,73,092,,23,16,319,,24,22,279,,30,31,083,*78
$GPGLL,,,,,1716V,N*4B
$GPRMC,171656.00,V,,,,,,,210923,,,N*74
$GPVTG,,,,,,,,,N*30
$GPGGA,171656.00,,,,,0,00,99.99,,,,,,*64
$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30
$GPGSV,3,1,12,05,21,219,,07,04,087,,13,85,183,,14,57,062,*7E
