start

$GPGSV,3,1,10,01,45,157,17,02,,,15,03,76,035,26,04,63,218,21*40

$GPGSV,3,2,10,06,,,18,09,,,13,17,31,264,22,19,29,290,23*70

$GPGSV,3,3,10,28,24,048,18,31,,,24*45

$GPGLL,,,,,100150.00,V,N*4F

$GPRMC,100151.00,V,,,,,,,190923,,,N*79

$GPVTG,,,,,,,,,N*30

$GPGGA,100151.00,,,,,0,04,17.00,,,,,,*60

$GPGSA,A,1,03,04,19,17,,,,,,,,,35.26,17.00,30.89*3F

$GPGSV,3,,45,157,18,02,,,14,03,76,035,27,04,63,218,22*4C

$GPGSV,3,2,10,06,,,16,09,,,13,17,31,264,23,19,29,290,20*7C

$GPGSV,3,3,10,28,24,048,19,31,,,25*45

$GPGLL,,,,,100151.00,V,N*4E

$GPRMC,100152.00,V,,,,,,,190923,,,N*7A

$GPVTG,,,,,,,,,N*30

$GPGGA,100152.00,,,,,0,04,16.95,,,,,,*6E

$GPGSA,A,1,03,04,19,17,,,,,,,,,35.15,16.95,30.80*3B

$GPGSV,3,1,10,01,45,157,18,02,,,13,03,76,035,29,04,63,218,20*47

$GPGSV,3,2,10,06,,,16,09,,,12,17,31,264,23,19,29,290,19*77

$GPGSV,3,3,10,28,24,048,19,31,,,24*44

$GPG100152.00,V,N*4D

$GPRMC,100153.00,V,,,,,,,190923,,,N*7B

$GPVTG,,,,,,,,,N*30

$GPGGA,100153.00,,,,,0,04,16.90,,,,,,*6A

$GPGSA,A,1,03,04,19,17,,,,,,,,,35.05,16.90,30.71*31

$GPGSV,3,1,10,01,45,157,17,02,,,20,03,76,035,28,04,63,218,19*43

$GPGSV,3,2,10,06,,,14,09,,,14,17,31,264,22,19,29,290,18*73

$GPGSV,3,3,10,28,24,048,18,31,,,21*40

$GPGLL,,,,,100153.00,V,N*4C

$GPRMC,100154.00,V,,,,,,,190923,,,N*7C

$GPVTG,,,,,,,,,N*30

$GPGGA,100154.00,,,,,0,04,16.85,,,,,,*69

$GPGSA,A,1,03,04,19,17,,,,,,,,16.85,30.61*3C

$GPGSV,3,1,10,01,45,157,17,02,,,13,03,76,035,28,04,63,218,18*42

$GPGSV,3,2,10,06,,,15,09,,,15,17,31,264,21,19,29,290,20*7B

$GPGSV,3,3,10,28,24,048,20,31,,,19*40

$GPGLL,,,,,100154.00,V,N*4B

$GPRMC,100155.00,V,,,,,,,190923,,,N*7D

$GPVTG,,,,,,,,,N*30

$GPGGA,100155.00,,,,,0,04,16.81,,,,,,*6C

$GPGSA,A,1,03,04,19,17,,,,,,,,,34.84,16.81,30.52*38

$GPGSV,3,1,10,01,45,157,15,02,,,13,03,76,035,16,04,63,218,16*43

$GPGSV,3,2,10,06,,,16,09,,,17,17,31,264,20,19,29,290,23*78

$GPGSV,3,3,4,048,18,31,,,16*44

$GPGLL,,,,,100155.00,V,N*4A

$GPRMC,100156.00,V,,,,,,,190923,,,N*7E

$GPVTG,,,,,,,,,N*30

$GPGGA,100156.00,,,,,0,04,16.76,,,,,,*67

$GPGSA,A,1,03,04,19,17,,,,,,,,,34.74,16.76,30.43*3F

$GPGSV,3,1,10,01,45,157,17,02,,,13,03,76,035,30,04,63,218,15*46

$GPGSV,3,2,10,06,,,16,09,,,16,17,31,264,19,19,29,290,25*75

$GPGSV,3,3,10,28,24,048,21,31,,,19*41

$GPGLL,,,,,100156.00,V,N*49

$GPRMC,100157.00,V,,,,,,,190923,,,N*7F

$GPVTG,,,,,,,,,N*30

$GPGGA,100157.00,,,,,0,04,16.71,,,,,,*61A,A,1,03,04,19,17,,,,,,,,,34.64,16.71,30.34*39

$GPGSV,3,1,10,01,45,157,18,02,,,14,03,76,035,23,04,63,218,14*4D

$GPGSV,3,2,10,06,,,19,09,,,14,17,31,264,19,19,29,290,25*78

$GPGSV,3,3,10,28,24,048,21,31,,,19*41

$GPGLL,,,,,100157.00,V,N*48

$GPRMC,100158.00,V,,,,,,,190923,,,N*70

$GPVTG,,,,,,,,,N*30

$GPGGA,100158.00,,,,,0,04,16.66,,,,,,*68

$GPGSA,A,1,03,04,19,17,,,,,,,,,34.54,16.66,30.25*3C

$GPGSV,3,1,10,01,45,157,16,02,,,12,03,76,035,24,04,63,218,14*42

$GPGSV,3,2,10,06,,,20,09,,,13,17,31,264,9,290,25*7F

$GPGSV,3,3,10,28,23,048,21,31,,,20*4C

$GPGLL,,,,,100158.00,V,N*47

$GPRMC,100159.00,V,,,,,,,190923,,,N*71

$GPVTG,,,,,,,,,N*30

$GPGGA,100159.00,,,,,0,04,16.62,,,,,,*6D

$GPGSA,A,1,03,04,19,17,,,,,,,,,34.44,16.62,30.16*39

$GPGSV,3,1,10,01,45,157,17,02,,,13,03,76,035,25,04,63,218,14*43

$GPGSV,3,2,10,06,,,21,09,,,13,17,31,264,20,19,29,290,25*7E

$GPGSV,3,3,10,28,23,048,24,31,,,21*48

$GPGLL,,,,,100159.00,V,N*46

$GPRMC,100200.00,V,,,,,,,190923,,,N*7E

$GPVTG,,,,,,,,,N*30

$GPGGA,10,,,,,0,04,16.57,,,,,,*64

$GPGSA,A,1,03,04,19,17,,,,,,,,,34.34,16.57,30.08*37

$GPGSV,3,1,10,01,45,157,16,02,,,14,03,76,035,29,04,63,218,15*48

$GPGSV,3,2,10,06,,,22,09,,,13,17,31,264,23,19,29,290,26*7D

$GPGSV,3,3,10,28,23,048,24,31,,,22*4B

$GPGLL,,,,,100200.00,V,N*49

$GPRMC,100201.00,V,,,,,,,190923,,,N*7F

$GPVTG,,,,,,,,,N*30

$GPGGA,100201.00,,,,,0,04,16.52,,,,,,*60

$GPGSA,A,1,03,04,19,17,,,,,,,,,34.24,16.52,29.99*33

$GPGSV,3,1,10,01,45,157,16,02,,,14,03,76,035,29,04,63,218,19*44

$GPGSV,06,,,22,09,,,10,17,31,264,26,19,29,290,25*78

$GPGSV,3,3,10,28,23,048,30,31,,,25*49

$GPGLL,,,,,100201.00,V,N*48

$GPRMC,100202.00,V,,,,,,,190923,,,N*7C

$GPVTG,,,,,,,,,N*30

$GPGGA,100202.00,,,,,0,04,16.48,,,,,,*68

$GPGSA,A,1,03,04,19,17,,,,,,,,,34.14,16.48,29.90*32

$GPGSV,3,1,10,01,45,157,15,02,,,13,03,76,035,29,04,63,218,22*48

$GPGSV,3,2,10,06,,,21,09,,,12,17,31,264,27,19,29,290,26*7B

$GPGSV,3,3,10,28,23,048,29,31,,,28*4C

$GPGLL,,,,,100202.00,V,N*4B

$GPRMC,100203.00,V,,,,,,,190923,,,N*7DTG,,,,,,,,,N*30

$GPGGA,100203.00,,,,,0,04,16.43,,,,,,*62

$GPGSA,A,1,03,04,19,17,,,,,,,,,34.04,16.43,29.81*38

$GPGSV,3,1,10,01,45,157,15,02,,,11,03,76,035,29,04,63,218,21*49

$GPGSV,3,2,10,06,,,21,09,,,14,17,31,264,27,19,29,290,25*7E

$GPGSV,3,3,10,28,23,048,28,31,,,29*4C

$GPGLL,,,,,100203.00,V,N*4A

$GPRMC,100204.00,V,,,,,,,190923,,,N*7A

$GPVTG,,,,,,,,,N*30

$GPGGA,100204.00,,,,,0,04,16.38,,,,,,*69

$GPGSA,A,1,03,04,19,17,,,,,,,,,33.94,16.38,29.73*37

$GPGSV,3,1,10,01,45,157,15,02,,,10,03,76,04,63,218,21*46

$GPGSV,3,2,10,06,,,20,09,,,15,17,31,264,26,19,29,290,25*7F

$GPGSV,3,3,10,28,23,048,26,31
start

start
,,8,,,,,,*54

$GPGSA,A,1,03,19,17,,,,,,,,,,4.01,3.88,1.00*0A

$GPGSV,3,1,10,01,45,157,07,02,,,12,03,76,035,24,04,63,218,18*4E

$GPGSV,3,2,10,06,,,15,09,,,16,17,31,264,17,19,29,290,15*7B

$GPGSV,3,3,10,28,23,048,23,31,,,29*47

$GPGLL,,,,,100210.00,V,N*48

$GPRMC,100211.00,V,,,,,,,190923,,,N*7E

$GPVTG,,,,,,,,,N*30

$GPGGA,100211.00,,,,,0,04,16.07,,,,,,*61

$GPGSA,A,1,03,04,1,,,,,33.27,16.07,29.14*32

$GPGSV,3,1,10,01,45,157,11,02,,,11,03,76,035,21,04,63,218,18*4F

$GPGSV,3,2,10,06,,,16,09,,,16,17,31,264,17,19,29,290,15*78

$GPGSV,3,3,10,28,23,048,21,31,,,28*44

$GPGLL,,,,,100211.00,V,N*49

$GPRMC,100212.00,V,,,,,,,190923,,,N*7D

$GPVTG,,,,,,,,,N*30

$GPGGA,100212.00,,,,,0,04,16.03,,,,,,*66

$GPGSA,A,1,03,04,19,17,,,,,,,,,33.18,16.03,29.05*3A

$GPGSV,3,1,10,01,45,157,17,02,,,12,03,76,036,20,04,63,218,15*45

$GPGSV,3,2,10,06,,,15,09,,,15,17,31,264,17,19,29,290,15*78

$,3,10,28,23,048,22,31,,,29*46

$GPGLL,,,,,100212.00,V,N*4A

$GPRMC,100213.00,V,,,,,,,190923,,,N*7C

$GPVTG,,,,,,,,,N*30

$GPGGA,100213.00,,,,,0,04,15.98,,,,,,*66

$GPGSA,A,1,03,04,19,17,,,,,,,,,33.09,15.98,28.97*31

$GPGSV,3,1,10,01,45,157,18,02,,,12,03,76,036,18,04,63,218,12*46

$GPGSV,3,2,10,06,,,14,09,,,13,17,31,264,16,19,29,290,16*7D

$GPGSV,3,3,10,28,23,048,20,31,,,28*45

$GPGLL,,,,,100213.00,V,N*4B

$GPRMC,100214.00,V,,,,,,,190923,,,N*7B

$GPVTG,,,,,,,,,N*30

$GPGGA,100214.00,,,,,0,04,15.,*6D

$GPGSA,A,1,03,04,19,17,,,,,,,,,33.00,15.94,28.89*3B

$GPGSV,3,1,10,01,45,157,17,02,,,09,03,76,036,18,04,63,218,10*41

$GPGSV,3,2,10,06,,,16,09,,,11,17,31,264,15,19,29,290,16*7E

$GPGSV,3,3,10,28,23,048,20,31,,,30*4C

$GPGLL,,,,,100214.00,V,N*4C

$GPRMC,100215.00,V,,,,,,,190923,,,N*7A

$GPVTG,,,,,,,,,N*30

$GPGGA,100215.00,,,,,0,03,3.88,,,,,,*51

$GPGSA,A,1,03,19,17,,,,,,,,,,4.01,3.88,1.00*0A

$GPGSV,3,1,10,01,45,157,16,02,,,11,03,76,036,21,04,63,218,10*43

$GPGSV,3,2,10,06,,,18,09,,,09,17,36,19,29,290,15*79

$GPGSV,3,3,10,28,23,048,20,31,,,28*45

$GPGLL,,,,,100215.00,V,N*4D

$GPRMC,100216.00,V,,,,,,,190923,,,N*79

$GPVTG,,,,,,,,,N*30

$GPGGA,100216.00,,,,,0,03,3.88,,,,,,*52

$GPGSA,A,1,03,19,17,,,,,,,,,,4.01,3.88,1.00*0A

$GPGSV,3,1,10,01,45,157,15,02,,,13,03,76,036,24,04,63,218,09*4F

$GPGSV,3,2,10,06,,,20,09,,,10,17,31,264,16,19,29,290,16*79

$GPGSV,3,3,10,28,23,048,21,31,,,28*44

$GPGLL,,,,,100216.00,V,N*4E

$GPRMC,100217.00,V,,,,,,,190923,,,N*78

$GPVTG,,,,,,,,,N*30

$GPGGA,10,,,,,0,03,3.88,,,,,,*53

$GPGSA,A,1,03,19,17,,,,,,,,,,4.01,3.88,1.00*0A

$GPGSV,3,1,10,01,45,157,15,02,,,14,03,76,036,25,04,63,218,08*48

$GPGSV,3,2,10,06,,,22,09,,,12,17,31,264,17,19,29,290,19*77

$GPGSV,3,3,10,28,23,048,20,31,,,27*4A

$GPGLL,,,,,100217.00,V,N*4F

$GPRMC,100218.00,V,,,,,,,190923,,,N*77

$GPVTG,,,,,,,,,N*30

$GPGGA,100218.00,,,,,0,03,3.88,,,,,,*5C

$GPGSA,A,1,03,19,17,,,,,,,,,,4.01,3.88,1.00*0A

$GPGSV,3,1,10,01,45,157,15,02,,,15,03,76,036,25,04,63,218,09*48

$GPGSV,3,2,10,06,,,,12,17,31,263,16,19,29,290,21*7A

$GPGSV,3,3,10,28,23,048,19,31,,,26*41

$GPGLL,,,,,100218.00,V,N*40

$GPRMC,100219.00,V,,,,,,,190923,,,N*76

$GPVTG,,,,,,,,,N*30

$GPGGA,100219.00,,,,,0,03,3.88,,,,,,*5D

$GPGSA,A,1,03,19,17,,,,,,,,,,4.01,3.88,1.00*0A

$GPGSV,3,1,10,01,45,157,17,02,,,14,03,76,036,26,04,63,218,12*42

$GPGSV,3,2,10,06,,,19,09,,,11,17,31,263,17,19,29,290,22*73

$GPGSV,3,3,10,28,23,048,19,31,,,27*40

$GPGLL,,,,,100219.00,V,N*41

$GPRMC,100220.00,V,,,,,,,190923,,,N*7C

$GPVTG,,,,,,,,,GPGGA,100220.00,,,,,0,03,3.88,,,,,,*57

$GPGSA,A,1,03,19,17,,,,,,,,,,4.01,3.88,1.00*0A

$GPGSV,3,1,10,01,45,157,19,02,,,13,03,76,036,26,04,63,218,15*4C

$GPGSV,3,2,10,06,,,18,09,,,09,17,31,263,16,19,29,290,22*7A

$GPGSV,3,3,10,28,23,048,18,31,,,27*41

$GPGLL,,,,,100220.00,V,N*4B

$GPRMC,100221.00,V,,,,,,,190923,,,N*7D

$GPVTG,,,,,,,,,N*30

$GPGGA,100221.00,,,,,0,03,3.88,,,,,,*56

$GPGSA,A,1,03,19,17,,,,,,,,,,4.01,3.88,1.00*0A

$GPGSV,3,1,10,01,45,157,18,02,,,11,03,76,036,26,04,63,218,16*4C

$GPGS0,06,,,19,09,,,09,17,31,263,19,19,29,290,24*72

$GPGSV,3,3,10,28,23,048,18,31,,,26*40

$GPGLL,,,,,100221.00,V,N*4A

$GPRMC,100222.00,V,,,,,,,190923,,,N*7E

$GPVTG,,,,,,,,,N*30

$GPGGA,100222.00,,,,,0,04,15.60,,,,,,*63

$GPGSA,A,1,03,04,19,17,,,,,,,,,32.27,15.60,28.25*32

$GPGSV,3,1,10,01,45,157,17,02,,,10,03,76,036,25,04,63,218,17*40

$GPGSV,3,2,10,06,,,18,09,,,08,17,31,263,20,19,29,290,21*7D

$GPGSV,3,3,10,28,23,048,15,31,,,22*49

$GPGLL,,,,,100222.00,V,N*49

$GPRMC,100223.00,V,,,,,,,190923,,,N*,,,,,,,N*30

$GPGGA,100223.00,,,,,0,04,15.56,,,,,,*67

$GPGSA,A,1,03,04,19,17,,,,,,,,,32.19,15.56,28.18*34

$GPGSV,3,1,09,01,45,157,14,03,76,036,25,04,63,218,17,06,,,16*49

$GPGSV,3,2,09,09,,,10,17,31,263,22,19,29,290,21,28,23,048,15*42

$GPGSV,3,3,09,31,,,24*74

$GPGLL,,,,,100223.00,V,N*48

$GPRMC,100224.00,V,,,,,,,190923,,,N*78

$GPVTG,,,,,,,,,N*30

$GPGGA,100224.00,,,,,0,04,15.52,,,,,,*64

$GPGSA,A,1,03,04,19,17,,,,,,,,,32.10,15.52,28.10*31

$GPGSV,3,1,10,01,45,157,13,03,76,036,24,04,63,218,16*48

$GPGSV,3,2,10,06,,,14,09,,,09,17,31,263,24,19,29,290,21*74

$GPGSV,3,3,10,28,23,048,15,31,,,23*48

$GPGLL,,,,,100224.00,V,N*4F

$GPRMC,100225.00,V,,,,,,,190923,,,N*79

$GPVTG,,,,,,,,,N*30

$GPGGA,100225.00,,,,,0,04,15.48,,,,,,*6E

$GPGSA,A,1,03,04,19,17,,,,,,,,,32.01,15.48,28.02*39

$GPGSV,3,1,09,01,45,157,14,03,76,036,26,04,63,218,14,06,,,16*49

$GPGSV,3,2,09,09,,,09,17,31,263,23,19,29,290,23,28,23,048,16*4A

$GPGSV,3,3,09,31,,,24*74

$GPGLL,,,,,100225.00,V,N*4E

$GPRMC,100226.00,V,,,,,,,1,N*7A

$GPVTG,,,,,,,,,N*30

$GPGGA,100226.00,,,,,0,04,15.44,,,,,,*61

$GPGSA,A,1,03,04,19,17,,,,,,,,,31.93,15.44,27.94*3D

$GPGSV,2,1,08,01,45,157,15,03,76,036,24,04,63,218,12,09,,,08*4C

$GPGSV,2,2,08,17,31,263,23,19,29,290,24,28,23,048,16,31,,,24*49

$GPGLL,,,,,100226.00,V,N*4D

$GPRMC,100227.00,V,,,,,,,190923,,,N*7B

$GPVTG,,,,,,,,,N*30

$GPGGA,100227.00,,,,,0,04,15.40,,,,,,*64

$GPGSA,A,1,03,04,19,17,,,,,,,,,31.84,15.40,27.87*3D

$GPGSV,2,1,08,01,45,157,17,03,76,036,25,04,63,218,15,09,,,08*48V,2,2,08,17,31,263,22,19,29,290,23,28,23,048,17,31,,,25*4F

$GPGLL,,,,,100227.00,V,N*4C

$GPRMC,100228.00,V,,,,,,,190923,,,N*74

$GPVTG,,,,,,,,,N*30

$GPGGA,100228.00,,,,,0,04,15.36,,,,,,*6A

$GPGSA,A,1,03,04,19,17,,,,,,,,,31.75,15.36,27.79*33

$GPGSV,2,1,08,01,45,157,18,03,76,036,27,04,63,218,17,09,,,11*4F

$GPGSV,2,2,08,17,31,263,23,19,29,290,22,28,23,048,16,31,,,24*4F

$GPGLL,,,,,100228.00,V,N*43

$GPRMC,100229.00,V,,,,,,,190923,,,N*75

$GPVTG,,,,,,,,,N*30

$GPGGA,100229.00,,,,,0,04,15.32,,,,,GPGSA,A,1,03,04,19,17,,,,,,,,,31.67,15.32,27.72*3F

$GPGSV,2,1,08,01,45,157,21,03,76,036,23,04,63,218,22,09,,,15*43

$GPGSV,2,2,08,17,31,263,25,19,29,290,25,28,23,048,15,31,,,20*49

$GPGLL,,,,,100229.00,V,N*42

$GPRMC,100230.00,V,,,,,,,190923,,,N*7D

$GPVTG,,,,,,,,,N*30

$GPGGA,100230.00,,,,,0,03,4.80,,,,,,*59

$GPGSA,A,1,04,19,17,,,,,,,,,,4.91,4.80,1.00*0B

$GPGSV,3,1,09,01,45,157,23,03,76,036,20,04,63,218,22,09,,,17*40

$GPGSV,3,2,09,11,,,29,17,31,263,26,19,29,290,27,28,23,048,14*42

$GPGSV,3,3,,14*77

$GPGLL,,,,,100230.00,V,N*4A

$GPRMC,100231.00,V,,,,,,,190923,,,N*7C

$GPVTG,,,,,,,,,N*30

$GPGGA,100231.00,,,,,0,03,4.80,,,,,,*58

$GPGSA,A,1,04,19,17,,,,,,,,,,4.91,4.80,1.00*0B

$GPGSV,2,1,08,01,45,157,23,03,76,036,19,04,63,218,23,09,,,16*4A

$GPGSV,2,2,08,17,31,263,25,19,29,290,26,28,23,048,11,31,,,13*4E

$GPGLL,,,,,100231.00,V,N*4B

$GPRMC,100232.00,V,,,,,,,190923,,,N*7F

$GPVTG,,,,,,,,,N*30

$GPGGA,100232.00,,,,,0,03,4.80,,,,,,*5B

$GPGSA,A,1,04,19,17,,,,,,,,,,4.91,4.80,1.00*0B

$GP,08,01,45,157,21,03,76,036,24,04,63,218,21,09,,,16*44

$GPGSV,2,2,08,17,31,263,24,19,29,290,24,28,23,048,12,31,,,15*48

$GPGLL,,,,,100232.00,V,N*48

$GPRMC,100233.00,V,,,,,,,190923,,,N*7E

$GPVTG,,,,,,,,,N*30

$GPGGA,100233.00,,,,,0,03,4.80,,,,,,*5A

$GPGSA,A,1,04,19,17,,,,,,,,,,4.91,4.80,1.00*0B

$GPGSV,2,1,08,01,45,157,18,03,76,036,25,04,63,218,19,09,,,14*46

$GPGSV,2,2,08,17,31,263,22,19,29,290,23,28,23,048,17,31,,,18*41

$GPGLL,,,,,100233.00,V,N*49

$GPRMC,100234.00,V,,,,,,,190923,,,N*79

$GP,,,,,N*30

$GPGGA,100234.00,,,,,0,03,4.80,,,,,,*5D

$GPGSA,A,1,04,19,17,,,,,,,,,,4.91,4.80,1.00*0B

$GPGSV,2,1,08,01,45,157,15,03,76,036,26,04,63,218,16,09,,,15*46

$GPGSV,2,2,08,17,31,263,23,19,29,290,23,28,23,048,20,31,,,17*4B

$GPGLL,,,,,100234.00,V,N*4E

$GPRMC,100235.00,V,,,,,,,190923,,,N*78

$GPVTG,,,,,,,,,N*30

$GPGGA,100235.00,,,,,0,03,4.80,,,,,,*5C

$GPGSA,A,1,04,19,17,,,,,,,,,,4.90,4.80,1.00*0A

$GPGSV,2,1,08,01,45,157,17,03,76,037,26,04,63,218,19,09,,,18*47

